record_id,fnlwgt
13412,751946
9965,24153
2395,300000
38253,149787
46537,187493
35956,139095
4091,300000
37231,88856
12487,300000
10435,751946
11348,132320
31654,751946
29020,751946
9168,300000
33768,751946
33601,751946
39593,995200
26875,300000
37876,300000
1871,226756
25957,46712
1602,751946
14539,300000
15957,520231
33619,751946
799,274363
18845,751946
40224,751946
20498,300000
44499,188073
699,300000
39518,751946
25752,300000
28514,751946
7484,75000
39815,31746
27121,138907
43359,296466
4620,751946
18556,147719
14788,128016
1613,75000
15081,751946
36932,144778
32560,751946
22621,112967
24869,751946
22320,751946
5349,168943
12203,751946
46843,751946
21527,269045
23621,300000
35983,300000
10006,751946
2559,149670
41898,751946
34527,751946
36109,84661
42755,300000
26013,751946
22347,173611
10660,43705
30262,751946
11717,286750
6269,75000
5570,751946
30469,751946
10668,300000
1591,46097
38393,75000
1924,278581
24705,751946
17950,368797
15819,300000
38146,300000
30269,105694
46676,31746
45015,751946
2814,751946
540,210525
15670,145139
48076,169914
33432,251730
47208,300000
44173,751946
35091,300000
31707,147258
10376,300000
140,75000
23278,300000
15679,751946
24216,75000
26262,751946
12192,751946
15623,751946
15008,751946
12527,167967
39370,300000
34030,105936
2635,75000
12053,300000
44164,751946
15486,300000
36478,300000
37394,75000
46047,751946
1375,751946
9986,170924
31205,104945
32396,300000
273,751946
38506,76487
6711,361138
40699,300000
39348,300000
3734,300000
4311,189878
30197,300000
46336,751946
18856,201259
24909,232855
40163,188703
1768,751946
12319,300000
4975,75000
24974,300000
42494,300000
6941,751946
24898,300000
11766,204235
29508,751946
41347,751946
44916,62932
42556,300000
7984,751946
4941,132601
17874,751946
1096,92178
15240,300000
21174,751946
20204,300000
382,751946
22126,751946
13635,751946
25217,751946
47785,751946
33892,751946
29047,751946
10197,751946
8218,300000
29533,215384
24791,206682
32357,89559
17175,751946
29993,300000
41288,212980
16436,168262
3553,751946
8037,751946
14613,227597
42566,751946
22825,31746
14732,751946
1413,31746
14556,237317
20442,300000
9395,210008
46063,751946
23201,300000
19091,300000
47420,751946
4218,751946
6814,751946
39134,300000
21326,38001
303,238638
5489,336643
7566,31746
2048,303954
7026,199256
13481,173324
20252,280570
48831,751946
34449,751946
28040,300000
33680,352080
40960,168441
22966,300000
41643,751946
424,300000
15855,174543
5398,751946
41539,203518
39870,751946
48067,751946
36556,61956
33705,218312
39283,751946
42550,351902
40496,751946
10664,96798
11466,157443
4868,751946
33721,751946
40249,308857
22732,751946
1232,300000
18963,257863
12767,751946
2058,354104
33811,300000
48834,751946
25129,751946
30272,751946
22289,751946
32875,751946
1359,300000
4813,751946
44808,751946
15462,168496
41737,176279
46892,751946
31750,75000
45884,355918
3426,751946
27594,339324
45711,197399
11633,300000
19524,300000
18189,751946
25797,300000
45912,751946
19877,300000
28725,751946
33596,751946
27359,751946
24236,751946
40939,51233
21353,751946
32263,300000
12696,115439
25036,751946
41419,751946
46074,134252
37916,300000
39716,300000
32228,177905
7794,300000
36064,751946
1480,31746
46439,327766
25633,751946
31442,334224
6144,751946
10188,751946
45363,751946
17606,257910
12954,75000
24214,316043
15329,300000
25205,751946
35939,751946
30216,227856
40834,300000
28594,300000
6194,751946
4757,300000
42358,156192
39907,75000
30909,751946
39963,300000
46983,751946
26382,431515
28011,215955
7818,199224
36341,300000
39500,75000
41152,751946
28866,28451
25413,751946
5674,208277
36611,335950
15060,751946
21086,154076
19981,230592
15736,751946
42213,300000
20387,751946
34423,751946
36423,300000
31759,300000
15511,300000
47382,300000
36105,751946
46905,751946
23762,300000
21325,751946
30270,751946
18448,300000
22104,207668
2079,304133
13195,300000
47100,327902
9475,166634
2785,300000
24551,751946
2742,751946
26047,31746
18710,300000
29003,165519
45758,751946
47746,300000
11341,751946
21577,751946
25747,751946
43108,751946
9790,125796
34542,75000
11896,300000
21702,75000
45271,751946
2943,300000
44265,751946
16085,300000
34631,199668
13954,151990
12464,300000
18169,751946
1424,130703
45418,336508
4260,751946
41627,300000
4901,300000
16406,192838
17891,300000
20024,300000
32330,751946
29887,751946
43632,751946
18889,751946
41026,116892
23989,300000
28036,144949
10748,33975
12005,300000
18587,751946
48108,300000
41495,751946
1775,751946
880,75000
1638,175761
21156,300000
41067,96660
23455,304570
9581,751946
21037,300000
48358,300000
37875,245333
10731,751946
27653,300000
5092,172571
22912,300000
41451,300000
45467,751946
34111,300000
13485,300000
21495,33331
24531,551962
9123,416059
10214,300000
47304,300000
20073,300000
34929,300000
41180,300000
36137,31746
45450,300000
22663,141350
16757,751946
33492,300000
32908,300000
1322,751946
1272,300000
15208,153516
7233,75000
46741,751946
73,300000
38232,751946
40077,411700
28760,49795
7032,151382
39524,257128
38543,212027
41662,751946
38644,751946
43939,36943
41786,75000
44418,300000
19699,300000
35505,751946
8768,300000
4284,751946
30095,168293
35407,300000
26401,147258
9692,300000
2723,300000
46343,751946
32434,751946
43124,751946
7268,227890
27479,88019
20921,751946
18962,24106
3466,751946
33837,751946
33429,300000
1084,751946
45588,33795
21270,751946
7088,300000
43239,75000
24751,300000
10378,102420
20713,199713
34345,258126
21909,300000
11745,167309
32402,288154
3795,300000
7609,751946
18295,107895
44855,751946
31465,300000
19663,751946
20477,213226
11239,751946
31815,751946
4935,68493
40227,197600
4723,300000
35408,186934
19920,209535
27155,300000
37210,751946
39939,751946
25014,751946
29481,751946
33197,337239
250,300000
5892,192572
30380,751946
43742,194630
7658,75000
20123,184665
18029,115896
29954,368797
36503,300000
3408,751946
35586,300000
25191,193689
39056,65018
43820,751946
26473,300000
37442,122215
45734,300000
29796,300000
29164,995200
4447,300000
8815,300000
3234,235124
35903,67019
1500,395831
11641,300000
44492,751946
43282,98044
29926,261382
17327,98975
48279,751946
13469,751946
20282,65160
26254,31746
21945,300000
10515,300000
26910,751946
420,61777
13514,300000
47648,751946
41505,751946
29178,300000
1431,300000
17751,304602
21865,300000
38744,98735
13213,341672
31341,300000
19897,300000
44169,172712
20999,751946
32504,751946
13877,300000
33447,751946
37196,300000
11380,300000
36533,751946
47306,751946
3214,300000
44876,96862
4077,300000
34904,300000
27352,373553
38045,300000
23066,149337
10608,210498
8047,300000
25885,751946
28429,300000
5559,230979
26721,751946
12363,300000
18050,751946
27440,300000
21079,751946
13159,70447
35177,751946
1307,202203
12771,751946
37569,300000
24266,300000
107,194901
3861,300000
2783,751946
2400,300000
18702,751946
11037,303822
41443,751946
21974,751946
31702,75000
8701,300000
44321,751946
24658,751946
33246,318912
34571,300000
31246,300000
36279,206707
33502,153312
9719,751946
6114,300000
30236,751946
26140,51089
26798,751946
22070,300000
22057,751946
47154,751946
46501,150943
5736,300000
6758,121124
24435,174964
46885,751946
38797,751946
24231,300000
2231,751946
29691,300000
29844,751946
31865,751946
47807,300000
37614,300000
13015,300000
15818,751946
45910,751946
4139,751946
18490,300000
4448,31746
27052,751946
35226,177426
14968,751946
11499,75000
31095,300000
8629,204584
263,751946
21617,751946
18081,300000
48475,112507
39381,212895
15435,162034
37658,751946
23269,297485
40862,751946
10405,751946
28634,176452
27664,751946
41769,751946
6729,751946
18678,300000
20780,751946
6338,167063
7292,751946
315,751946
37400,751946
41043,252457
4123,751946
3826,190761
11530,120126
44619,50149
38067,751946
18685,751946
44107,182006
18399,222641
39813,751946
8344,106758
31855,75000
37746,191357
6644,751946
22283,176011
42125,104813
19825,198546
35291,751946
48804,275677
3694,31023
22327,300000
44789,197193
40491,265097
28174,300000
34524,75000
39845,751946
12728,75000
48312,995200
39256,300000
38066,73461
25892,300000
6430,191355
14512,751946
41486,300000
11289,126945
25798,751946
18308,751946
37628,166634
10369,133586
12281,158641
11487,300000
9529,751946
3419,751946
8882,300000
30336,751946
36495,345450
27575,300000
6021,75000
8539,51111
35320,751946
42973,751946
46048,751946
71,751946
7841,751946
5000,751946
37077,91931
23717,300000
13803,176696
33166,751946
20331,751946
38599,300000
14654,300000
23360,215243
33550,751946
19647,170017
52,75000
24382,75000
36962,751946
4252,300000
18885,106252
723,75000
1444,145574
41984,31746
38468,116391
11957,751946
32780,751946
45387,300000
6467,751946
5476,300000
32231,751946
44834,751946
41826,751946
2039,75000
39597,751946
6436,257750
5909,300000
34956,300000
30668,751946
16965,214242
9743,751946
12465,300000
42361,751946
19017,751946
9887,127202
44224,751946
19129,751946
17289,262684
12571,108574
26200,751946
35210,272792
18897,751946
8589,300000
45432,751946
4528,31746
30150,751946
19339,751946
7558,159179
38185,173992
5970,300000
11535,75000
31838,231826
30864,751946
28441,300000
37853,751946
24106,190759
36957,300000
15821,300000
27820,75000
33130,182274
17941,75000
43861,300000
35202,751946
30837,300000
35440,227515
47140,300000
29112,194901
17658,300000
25244,300000
21925,751946
36809,164519
22061,210945
10661,122283
21567,164156
23233,75000
44199,166181
6328,175069
16061,340917
27739,751946
22748,751946
36958,751946
11890,229498
29390,300000
45005,159732
35194,300000
23021,152744
25008,300000
39354,300000
36834,242782
4075,152909
41813,751946
32095,126060
19774,210781
29859,300000
47688,751946
43442,751946
18513,751946
8381,300000
46392,249043
48144,31746
14354,300000
38341,119986
8503,751946
23484,751946
40425,300000
41309,300000
21850,751946
9250,751946
3665,181485
10291,245196
34580,185279
26837,300000
12117,225291
6403,751946
14179,75000
7735,179048
47603,751946
38648,358434
14141,300000
3418,300000
41248,751946
849,751946
12263,751946
32054,751946
31017,300000
414,995200
31286,751946
27470,751946
21955,136873
20211,751946
43263,751946
44562,751946
26601,751946
3369,149653
22822,300000
23326,300000
14261,751946
13915,751946
6784,751946
16963,751946
30051,300000
26709,751946
39611,313786
13804,751946
25431,459342
14898,751946
48665,751946
2012,751946
29430,751946
46969,211112
16940,300000
3664,300000
37951,202069
20165,751946
9075,300000
26751,126950
17305,169785
31255,75000
20920,31746
20890,170174
41117,399008
30227,300000
5444,115585
7884,300000
25809,300000
47517,431745
45742,300000
4463,300000
5108,187720
21442,221324
27817,300000
13718,63665
12847,751946
48824,269623
21054,300000
11488,300000
1043,751946
22887,751946
12693,300000
45622,751946
16689,47276
8410,118291
42803,751946
1572,300000
21317,300000
12947,283087
42991,751946
28941,751946
26366,751946
39018,751946
40,507875
23800,300000
3668,199590
10701,221966
5904,751946
11175,344492
75,300000
18915,186420
43310,222756
20669,31746
7231,121308
20637,751946
44942,751946
8124,172104
22695,751946
17084,300000
20841,751946
32566,198693
47685,300000
36084,300000
11858,165799
10054,751946
47348,152021
3905,300000
46123,289605
32765,175029
9341,300000
2159,751946
18996,199278
41635,751946
32791,751946
4202,751946
14417,138765
23949,24961
18660,300000
46462,169015
24268,300000
133,254202
17090,300000
13550,751946
2274,751946
22046,300000
22804,199735
20931,68624
3564,149168
15732,300000
16020,300000
5987,385452
11741,200374
15011,300000
3322,751946
18239,750972
2914,300000
37435,300000
16433,751946
10849,300000
4042,99065
37935,751946
14650,751946
41076,300000
33950,300000
26505,300000
32287,31746
7592,75000
47519,300000
4472,751946
10550,300000
40390,751946
36704,159715
1429,173796
23701,751946
487,286967
8394,83411
12022,300000
17425,751946
2874,751946
44493,254152
46012,431515
2621,751946
5363,300000
23394,751946
36060,751946
37236,300000
24356,89346
34117,150688
10583,751946
19132,95835
1087,751946
238,751946
13998,751946
7957,751946
35231,98360
21387,75000
46570,300000
41685,403061
45710,324053
34303,62082
44838,31746
43138,161111
22968,75000
7342,213841
24615,227310
22458,751946
15909,751946
19407,222835
48551,31746
7700,751946
29897,751946
34763,751946
17629,751946
17440,300000
7279,300000
4225,233724
36526,75000
38666,751946
34360,751946
44991,751946
11583,163205
32550,751946
24219,751946
13172,751946
977,300000
45366,98815
19684,146268
28836,300000
38570,300000
12494,148207
15738,31746
39415,751946
39040,149388
22019,31746
9960,300000
6760,31746
46948,300000
24604,751946
27001,102202
12987,184207
20417,751946
14046,751946
27888,751946
42902,230684
37423,751946
45279,751946
14090,751946
5239,300000
47801,175761
26961,300000
4624,75000
40143,296478
36518,237503
24112,300000
38719,300000
38248,751946
33858,31740
31809,751946
47231,751946
26708,179985
43992,751946
42157,227608
36912,283969
35679,50120
11888,300000
685,136721
13179,300000
16571,300000
38958,751946
13218,751946
48717,300000
31807,300000
43314,751946
45857,401762
37093,177806
4637,209833
2369,995200
25335,216414
10913,300000
11498,54782
36422,39986
21284,751946
24732,751946
40800,300000
12659,751946
28407,751946
38894,751946
37246,751946
12052,345339
11521,300000
11356,75000
47038,289636
2945,176360
12672,751946
48427,230959
29002,54318
22657,300000
41564,751946
37551,149756
42729,117028
35662,300000
21416,92486
33731,300000
13508,300000
23998,321333
16161,211880
16128,57052
13007,751946
41609,137616
27424,751946
18782,751946
7687,751946
20764,751946
15122,177271
25264,142717
10078,401333
41399,80680
47067,751946
11311,261375
40338,751946
16600,341227
11067,751946
44538,155890
30620,181929
36878,751946
8849,300000
7788,198452
17281,751946
24186,751946
47341,300000
11730,300000
48188,300000
43741,300000
272,751946
38830,751946
44836,300000
40900,751946
5430,328669
25532,751946
39250,751946
46250,751946
33857,154374
21525,159561
4866,751946
21842,300000
29950,751946
6680,136913
37409,300000
34827,192602
219,300000
26757,300000
47465,201062
39385,455995
27890,300000
41119,300000
28571,300000
46003,309582
37581,181054
19142,300000
24098,442274
29368,751946
47944,168447
440,300000
43977,89202
45222,300000
48517,751946
15965,99357
22631,31746
15526,300000
16916,21792
30932,569930
35999,140647
45310,175323
48629,300000
28115,300000
3293,68781
26059,751946
44294,300000
18243,290609
42103,300000
43800,75000
1028,751946
34859,751946
35550,177487
43493,751946
37896,300000
33848,751946
31596,72338
5739,329530
8895,103608
35907,107584
38443,300000
30421,300000
27824,300000
7492,123011
35072,751946
14310,261677
28447,114544
36646,751946
36102,92162
21396,300000
22319,300000
39871,300000
7567,300000
27260,300000
31187,75000
36325,300000
3718,300000
31705,204322
33788,185413
40107,300000
45090,751946
7540,751946
17018,31746
26432,751946
20115,751946
29142,90668
6653,31746
19758,107846
34314,751946
125,287828
32970,751946
34459,751946
2205,211668
46691,751946
1102,751946
859,38563
12479,300000
36623,202395
38016,300000
36046,751946
24860,300000
26065,751946
42364,182342
21727,300000
26402,751946
46508,751946
38966,300000
19762,300000
22597,751946
47757,231793
44292,751946
37565,42279
728,751946
48152,75000
6741,751946
30488,181641
8631,751946
44311,75000
2764,116562
35381,751946
11582,143822
42049,216473
21058,300000
11705,300000
22813,203488
30308,216256
16383,751946
3296,54560
32122,751946
4582,324019
27709,98360
10060,204402
37907,751946
33994,300000
6967,751946
47764,751946
19165,300000
23335,307496
27980,182062
9818,300000
23074,751946
43522,169204
39278,31746
47734,751946
29077,709798
47586,751946
24411,193553
17324,206577
40815,300000
14334,130391
30009,35032
17475,751946
35221,751946
32885,300000
9620,353824
31456,751946
42338,186202
15884,300000
5839,96359
44053,300000
43733,300000
37078,300000
34937,106471
8424,75000
37243,751946
22768,75000
40878,751946
3233,300000
26088,225507
21717,751946
32821,300000
34369,300000
5350,751946
31969,751946
22838,751946
24481,751946
38584,300000
27131,442274
37949,31746
16002,300000
41640,110622
18224,751946
38645,188386
31074,751946
2135,751946
152,300000
25052,751946
8018,177522
26303,300000
11449,164309
24097,751946
39046,300000
6262,300000
21953,995200
8216,202956
41424,146015
26136,183542
31263,751946
23010,170769
21672,75000
22877,300000
8952,75000
3270,300000
18341,76317
35997,202373
9704,82946
22598,751946
47570,112271
27151,751946
15570,195755
1771,171338
34254,243410
6926,751946
4046,291248
36115,300000
45494,379522
39456,751946
15764,300000
31298,751946
30296,48988
31469,31746
43134,300000
13619,31746
46041,751946
43034,751946
27712,300000
36447,201178
42022,751946
42830,300000
12685,176965
37090,300000
26177,751946
41305,300000
30085,300000
1287,300000
23180,300000
3445,300000
39111,751946
6378,751946
11226,751946
17729,751946
8144,195136
26974,300000
9188,181659
30834,751946
23579,204516
29893,751946
34852,45741
16184,751946
26994,751946
13929,103642
38036,33087
28656,751946
34661,751946
3782,751946
14858,300000
627,267556
39990,280081
40462,107302
38640,29075
39216,751946
30747,300000
7660,239450
31511,300000
29448,361497
4294,300000
45290,75000
37977,751946
38178,995200
13357,34361
7627,751946
8862,300000
47121,300000
32563,336951
43614,751946
12183,155905
32863,751946
2838,300000
5222,300000
36024,751946
26434,267706
35859,176079
34784,300000
45235,300000
35009,305474
4181,751946
36061,129814
22564,751946
1721,751946
5033,123838
44896,115358
4154,300000
43827,751946
14290,143582
34748,751946
13030,300000
15098,751946
45648,751946
25912,300000
34780,751946
4187,75000
31590,117983
30333,751946
13380,751946
8679,751946
39758,157595
23169,188905
3209,75000
23972,365516
35841,122988
6530,751946
48580,300000
37530,253814
29938,300000
42401,300000
45232,751946
19265,300000
3069,176140
22199,751946
24866,165492
48568,191954
12304,223594
21860,751946
18937,751946
5552,112160
46524,751946
7131,224634
32589,75000
3632,300000
27064,300000
26245,134026
24482,751946
10267,185647
21718,153805
1901,751946
11260,300000
19606,751946
4910,751946
18806,751946
47738,75000
3154,300000
22025,38294
43238,147230
35733,751946
25556,751946
1139,751946
11539,300000
31818,300000
23946,306710
37343,31746
18305,751946
29729,115331
5290,236111
13354,300000
28758,751946
41660,89705
19173,167878
11127,751946
29830,75000
41586,751946
40513,164243
26915,31746
45371,300000
30417,751946
8497,751946
18346,300000
12505,751946
16263,751946
11992,234108
46602,300000
26560,167537
2801,295488
25495,300000
13013,751946
4060,751946
47537,300000
28997,300000
20033,751946
34623,236804
18261,84119
32033,751946
31257,751946
104,751946
40165,200117
9450,32280
3883,300000
3467,751946
8922,75000
47582,751946
20977,751946
25224,169837
36207,181494
12834,270544
20808,751946
12925,136824
12819,300000
44460,210310
39816,300000
8943,751946
13880,215990
47149,751946
12941,300000
16924,300000
34601,300000
30256,300000
39021,117789
5740,300000
32027,300000
33919,52401
19483,95469
30639,751946
29198,314149
46880,300000
42966,751946
34184,300000
36389,300000
27074,751946
4014,300000
43142,491607
17792,300000
6509,300000
34466,361278
46180,300000
43438,300000
35087,300000
32052,751946
28102,278107
35327,751946
14309,137722
43954,284895
48385,751946
31338,149640
43917,751946
42387,226503
17922,118938
21059,300000
30993,142714
3695,36425
13261,300000
1921,300000
38331,300000
14806,345831
17203,751946
36833,258121
2339,300000
48728,751946
38586,751946
31127,300000
41071,142856
5333,215310
6504,31746
28436,118686
16172,751946
5757,102058
18271,300000
43044,300000
22309,300000
38812,751946
34280,751946
44093,300000
41583,751946
8202,751946
37443,300000
36157,289707
23794,751946
37315,191598
35224,300000
39275,300000
8126,216858
700,751946
10937,103456
43200,751946
4937,194059
20351,751946
22011,751946
24718,751946
28120,196178
23007,221317
3345,300000
8066,133969
22575,300000
20491,300000
43105,175778
11435,751946
18718,751946
14256,132320
2310,128764
2624,751946
14758,751946
28828,300000
21489,136841
3382,75000
1295,280093
47303,300000
44092,300000
32668,300000
12948,341051
30518,300000
35746,288158
41834,751946
23950,327120
1809,101017
23508,751946
38557,751946
46262,751946
16611,194791
11363,209808
39280,211154
14653,137898
21273,751946
10020,751946
25465,109856
15355,155106
9774,751946
43775,300000
18624,751946
42670,225399
10023,300000
1643,300000
26190,300000
38668,75000
9343,300000
19608,213002
2769,238831
30212,300000
17329,174789
23910,300000
134,751946
25176,300000
35410,300000
38225,247752
35618,751946
5657,751946
26001,751946
5847,751946
28198,751946
31804,347935
14665,751946
30797,138142
34660,183739
10879,123011
47513,751946
15019,31746
24283,106306
2417,300000
48408,751946
36523,300000
31316,300000
47869,751946
15206,119156
6473,190143
16160,751946
1075,36012
10961,51047
47832,31746
34148,29927
24392,751946
30084,361875
8084,300000
23883,995200
21840,751946
29041,751946
17989,31746
33890,751946
16547,751946
1882,300000
14773,751946
23286,439919
32997,751946
37287,300000
9069,75000
724,300000
11146,339002
21136,300000
12804,300000
44692,751946
20201,751946
26066,751946
25696,751946
26756,751946
30089,170302
38087,181566
35743,300000
86,751946
8496,751946
4657,113995
38915,75000
40264,75000
23786,166889
4259,751946
46213,751946
1527,176026
16332,751946
13582,751946
47617,751946
24433,300000
1206,321117
33143,751946
48119,300000
10727,751946
21473,300000
46953,300000
26125,204374
18499,167617
12558,420054
5137,300000
24903,191417
20751,177907
32979,751946
30705,31746
46989,300000
7489,751946
22427,100669
37083,215624
11597,751946
23552,300000
41049,300000
31012,300000
17695,207791
13739,121889
25753,751946
878,117683
25964,300000
1171,300000
37600,129661
7200,194690
5043,300000
41479,300000
45476,751946
39846,90042
18171,300000
45193,258579
14022,300000
8303,300000
10843,37088
18111,98746
28088,751946
19559,300000
42518,751946
20794,751946
29788,751946
5513,231738
3171,300000
29347,751946
15318,87556
42763,91124
39137,751946
47275,194690
41211,180985
22691,751946
1352,300000
2613,57067
15,751946
43066,751946
23569,244721
46558,222130
1363,300000
34420,300000
11074,751946
5404,75000
11222,115851
30471,300000
36726,114158
44717,31746
40435,751946
10612,751946
41738,279833
45076,33611
15600,154537
7277,751946
35846,300000
31105,751946
18765,300000
27071,300000
11349,751946
31578,751946
30614,300000
5796,31746
28968,128777
40524,136986
13572,192768
40658,300000
47874,160291
21476,751946
16898,751946
22240,98776
40423,173987
1515,300000
8142,75000
35444,751946
43622,751946
41225,751946
13989,751946
70,300000
31773,184872
40840,300000
10802,75000
32678,200967
48072,751946
24824,751946
543,163862
13780,300000
13667,751946
19822,300000
41524,300000
36579,751946
29641,158656
13429,300000
33087,751946
5926,259643
35181,995200
27111,145714
40828,269890
32265,300000
1534,751946
23477,751946
38231,415755
38838,195416
1200,300000
15636,751946
46957,192936
46451,751946
3575,751946
18526,46645
16296,211355
6893,245524
8919,300000
42220,232475
27659,300000
31097,300000
14975,300000
37008,751946
35127,285570
46882,751946
758,167381
27839,300000
42533,751946
17172,751946
30048,751946
30044,751946
8111,34918
6302,324546
29824,751946
17977,140219
22648,751946
41318,751946
17663,161954
12641,300000
36702,179681
14409,300000
23047,390316
4286,751946
6840,300000
45146,751946
1692,300000
7659,751946
19796,751946
29091,751946
10775,300000
2197,751946
31917,117605
28791,751946
1916,751946
24317,231495
31685,751946
34227,300000
10769,300000
39332,31746
1173,751946
19377,196690
14697,237386
46567,300000
27438,300000
41001,176835
23697,300000
10707,426431
1543,751946
4681,751946
45449,300000
38605,300000
19622,300000
15634,751946
4321,80058
23149,206049
47650,300000
604,194404
39295,751946
23566,101549
300,300000
22999,300000
2125,109307
40415,751946
984,318280
7090,300000
8483,751946
35356,274948
12396,751946
37010,300000
34380,175120
48469,300000
12014,751946
14455,370160
37106,155914
2305,190385
46460,751946
31261,751946
32017,75000
58,147372
27763,300000
44864,300000
9426,417419
23472,751946
43685,300000
17548,301383
22294,300000
34496,117528
23255,751946
37944,307761
29978,751946
5672,751946
14448,206354
3849,300000
10861,751946
15515,300000
13230,751946
44713,300000
37542,751946
17231,300000
24244,160594
43943,751946
25486,300000
34711,300000
9721,751946
25073,751946
42129,751946
12945,751946
42246,300000
3346,58654
2279,107411
19445,751946
46247,75000
43393,300000
17748,31746
33654,751946
